"Department=[Amazon.com]","Search Term=[cooler]","Enter ASINs or Products=[]","Reporting Range=[Weekly]","Viewing=[5/16/21 - 5/22/21]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.com","orca cooler","23,370","B01FWSBMMO","ORCA 20 Cooler, Seafoam","16.20%","11.11%","B00J8KUAO4","ORCA COOLERS White 40 Quart","8.10%","11.11%","B0178BDKA0","Outdoor Recreational Company of America Cooler with Lid & Bottom","8.10%","0.00%"
"Amazon.com","can cooler","23,418","B082BJJVC3","Maars Skinny Can Cooler for Slim Beer & Hard Seltzer | Stainless Steel 12oz Sleeve, Double Wall Vacuum Insulated Drink Holder - Glitter Iceberg","10.56%","4.65%","B0842S13BB","YETI Rambler 12 oz. Colster Can Insulator for Standard Size Cans, Navy","10.56%","13.95%","B07H8N6SXF","BrüMate Hopsulator Slim Double-walled Stainless Steel Insulated Can Cooler for 12 Oz Slim Cans (Aqua)","8.61%","8.53%"
"Amazon.com","cooler bag insulated waterproof","24,673","B07R5QN3B3","Jumbo Insulated Cooler Bag (Gray) with HD Thermal Foam Insulation. Premium Quality Soft Sided Cooler Makes a Perfect Insulated Grocery Bag, Food Delivery Bag, Travel Cooler, or Picnic Cooler.","12.90%","16.00%","B08CVQ14LS","GARDRIT 60 Can Large Cooler Bag - Collapsible Insulated Lunch Box, Leakproof Cooler Bag Suitable for Camping, Picnic& Beach (39L/Grey)","10.76%","10.00%","B07BVKY49D","TOURIT Cooler Backpack 30 Cans Lightweight Insulated Backpack Cooler Leak-Proof","10.68%","13.33%"
"Amazon.com","rtic backpack cooler","25,686","B07FSXPKK4","RTIC Day Cooler Backpack (Kanati Camo)","33.26%","36.71%","B08SDR631C","RTIC Soft Sided Cooler/Backpack (Blue)","16.74%","5.06%","B092YXX2W1","RTIC Day Cooler Backpack (Coral, 15 Can)","8.74%","6.33%"
"Amazon.com","wine cooler refrigerator","26,011","B0864S2FPR","Ivation 12 Bottle Compressor Wine Cooler Refrigerator w/Lock | Large Freestanding Wine Cellar For Red, White, Champagne or Sparkling Wine | 41f-64f Digital Temperature Control Fridge Glass Door Black","23.08%","25.00%","B00QSJRR4Y","Koolatron WC20 Thermoelectric Wine Cooler 20 Bottle Capacity with Digital Temperature Controls-Vibration-free and Quiet Cooling Power, 5 Removable Shelves, Black","10.35%","6.82%","B08HM9RS5F","Schmecke 24 Bottle Compressor Wine Cooler Refrigerator w/Lock | Large Freestanding Wine Cellar | 41f-64f Digital Temperature Control Wine Fridge For Red, White, Champagne or Sparkling Wine - Black","9.71%","11.36%"
"Amazon.com","mini cooler","26,104","B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","32.61%","39.64%","B000G62SJE","Coleman Excursion Portable Cooler, 9 Quart , Blue","10.80%","12.61%","B07QGV6X3B","Leakproof Reusable Insulated Cooler Lunch Bag - Office Work Picnic Hiking Beach Lunch Box Organizer with Adjustable Shoulder Strap for Women,Men-Grey","10.50%","17.12%"
"Amazon.com","lunch cooler","26,229","B0788GKSZ9","Lifewit Large Lunch Bag 24-Can (15L) Insulated Lunch Box Soft Cooler Cooling Tote for Adult Men Women, Grey","14.75%","22.97%","B07H463Q6Y","Arctic Zone Titan Deep Freeze 16 Can Zipperless Hardbody Cooler, Moss","11.19%","6.76%","B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","7.80%","7.43%"
"Amazon.com","room cooler","26,374","B08PDDSDHY","Dreo 42 Tower Fan with 6 Speeds, Electric Fan Oscillating 90°. Remote Control. Quiet. 3 Modes. 12-Hour Timer. LED Display. Black Standing Indoor Bladeless Fan for Bedroom, Office, Living Room","10.69%","10.00%","B08YP45JBY","Briza - Air Cooler - Evaporative Air Cooler - Evaporative Cooler - Swamp Cooler - Air Cooler Fan - 8 Liter Water Tank - 80° Swing Oscillation - 3 in 1 - Remote Included - 3 Speed Fan","10.61%","3.33%","B01N0LQJN6","Honeywell QuietSet Whole Room Tower Fan-Black, HYF290B","10.31%","11.67%"
"Amazon.com","insulin cooler travel case","29,139","B08JG3X3SB","SHBC Insulin Pen Carrying Case Portable Medical Cooler Bag for Diabetes with Protective Ice Brick - Convenient to Changing Needles with Each Injection","19.20%","18.88%","B083ZMMG83","Essential Pal Insulin Cooler Travel Case – 12hr Cooling Insulin Pen Case – Waterproof Insulin Bag for Vial Supply, Medicine & Diabetic Supplies Pack - Cold Insulated Diabetic Case with 2 Gel Ice Packs","13.04%","12.45%","B07DHGP98X","Apollo Walker Insulin Cooler Travel Case Diabetic Medication Cooler with 2 Ice Packs and Insulation Liner(Gray)","11.92%","15.45%"
"Amazon.com","small cooler bag","29,549","B07QGV6X3B","Leakproof Reusable Insulated Cooler Lunch Bag - Office Work Picnic Hiking Beach Lunch Box Organizer with Adjustable Shoulder Strap for Women,Men-Grey","20.78%","27.59%","B07MNBTT4P","PackIt Freezable Snack Box, Triangle Stripes","11.60%","9.66%","B0788GKSZ9","Lifewit Large Lunch Bag 24-Can (15L) Insulated Lunch Box Soft Cooler Cooling Tote for Adult Men Women, Grey","9.18%","14.48%"
